,0
1296,0.46484375
1297,0.546875
1298,0.515625
1299,0.46484375
1300,0.56640625
1301,0.44140625
1302,0.48046875
1303,0.51171875
1304,0.5234375
1305,0.5390625
1306,0.54296875
1307,0.47265625
1308,0.54296875
1309,0.49609375
1310,0.453125
1311,0.4921875
1312,0.54296875
1313,0.453125
1314,0.49609375
1315,0.49609375
1316,0.4609375
1317,0.46875
1318,0.51171875
1319,0.42578125
1320,0.5078125
1321,0.484375
1322,0.55078125
1323,0.5703125
1324,0.41015625
1325,0.50390625
1326,0.45703125
1327,0.4609375
1328,0.54296875
1329,0.52734375
1330,0.45703125
1331,0.4765625
1332,0.4765625
1333,0.51171875
1334,0.4453125
1335,0.5
1336,0.48046875
1337,0.45703125
1338,0.546875
1339,0.50390625
1340,0.43359375
1341,0.453125
1342,0.44140625
1343,0.47265625
1344,0.4921875
1345,0.5
1346,0.4921875
1347,0.4375
1348,0.46484375
1349,0.57421875
1350,0.44921875
1351,0.53515625
1352,0.484375
1353,0.44921875
1354,0.48828125
1355,0.53515625
1356,0.51171875
1357,0.48828125
1358,0.54296875
1359,0.484375
1360,0.44921875
1361,0.515625
1362,0.46875
1363,0.42578125
1364,0.53515625
1365,0.53515625
1366,0.45703125
1367,0.56640625
1368,0.53125
1369,0.51953125
1370,0.45703125
1371,0.58984375
1372,0.4453125
1373,0.52734375
1374,0.546875
1375,0.49609375
1376,0.51171875
1377,0.4609375
1378,0.53125
1379,0.54296875
1380,0.4765625
1381,0.45703125
1382,0.5078125
1383,0.453125
1384,0.5703125
1385,0.53515625
1386,0.5234375
1387,0.5078125
1388,0.45703125
1389,0.46484375
1390,0.39453125
1391,0.53125
1392,0.53125
1393,0.47265625
1394,0.4765625
1395,0.50390625
1396,0.51953125
1397,0.50390625
1398,0.484375
1399,0.5078125
1400,0.5234375
1401,0.4765625
1402,0.51171875
1403,0.48046875
1404,0.546875
1405,0.51953125
1406,0.49609375
1407,0.55078125
1408,0.51171875
1409,0.53125
1410,0.4921875
1411,0.48828125
1412,0.52734375
1413,0.47265625
1414,0.4609375
1415,0.4765625
1416,0.49609375
1417,0.50390625
1418,0.48046875
1419,0.51171875
1420,0.5859375
1421,0.4921875
1422,0.50390625
1423,0.44921875
1424,0.44140625
1425,0.46484375
1426,0.4296875
1427,0.5
1428,0.57421875
1429,0.50390625
1430,0.4921875
1431,0.51171875
1432,0.421875
1433,0.453125
1434,0.47265625
1435,0.5546875
1436,0.49609375
1437,0.48828125
1438,0.48828125
1439,0.51171875
1440,0.5234375
1441,0.48046875
1442,0.41015625
1443,0.5625
1444,0.55078125
1445,0.48046875
1446,0.484375
1447,0.43359375
1448,0.484375
1449,0.39453125
1450,0.53125
1451,0.53125
1452,0.4921875
1453,0.4921875
1454,0.48046875
1455,0.4765625
1456,0.515625
1457,0.5625
1458,0.4921875
1459,0.44140625
1460,0.4375
1461,0.5
1462,0.5546875
1463,0.5
1464,0.5625
1465,0.46484375
1466,0.4609375
1467,0.484375
1468,0.4296875
1469,0.48046875
1470,0.55078125
1471,0.4609375
1472,0.5
